PuzzleId,FEN,Moves,Rating,Themes
0x5U0,1r1q1rk1/Q3bppp/1p1n4/8/2bP4/4BNP1/1P2PPBP/2R2RK1 w - - 1 18,f1e1 b8a8 a7a8 d8a8,1516,advantage middlegame short trappedPiece
0x7eZ,8/ppp5/4kr2/2p1p3/2P1P1Pp/P1P4K/6P1/5R2 w - - 0 39,f1f6 e6f6 h3h4 f6g6,1401,crushing defensiveMove endgame short
0x9K9,r3rk2/1pp2p2/p1n3p1/6P1/6PQ/2p2RK1/PP1q4/7R b - - 3 25,c6e5 h4h8 f8e7 h8e5 e7d8 h1h8 e8h8 e5h8 d8d7 f3f7 d7c6 h8e5 d2d6 f7f6,2876,advantage interference middlegame pin veryLong
0xTot,2knbr1r/pp6/1q2p3/3pP2p/n1pP3P/P1P1B2B/RPQN4/6RK w - - 4 28,b2b3 c4b3 c2b3 b6b3 d2b3 f8f3,1931,crushing fork long middlegame
0xY2I,4r3/pp2r1k1/3q1pp1/3P4/7R/P6Q/5PP1/2R2K2 b - - 8 30,d6a6 f1g1 g6g5 h4h7,1259,crushing defensiveMove endgame short
0xbof,2b5/p5p1/1p1kp3/3pN1r1/3P4/2P3P1/PP1KB1R1/5r2 b - - 5 37,f1a1 e5f7 d6e7 f7g5,813,crushing endgame fork short
0xjNJ,1k6/R5pp/8/2P5/8/3P1KP1/p2r1P1P/8 w - - 3 31,a7a3 d2d3 a3d3 a2a1q,1107,advancedPawn advantage deflection endgame promotion rookEndgame short
0xwOh,6k1/p1r1P1p1/1p3p1p/nP1p1P2/7r/8/P4PK1/4R3 b - - 0 36,g8f7 e7e8q,722,advancedPawn endgame mate mateIn1 oneMove promotion
0xzAM,5Q2/7p/7k/5p2/5n1P/6q1/8/7K b - - 3 45,h6g6 f8g8 g6f6 g8g3,1318,crushing endgame short skewer
0yC8P,rn1qkb1r/pp2pppp/2p2n2/4N3/2B3b1/2N5/PPPP1PPP/R1BQK2R b KQkq - 0 6,g4d1 c4f7,1164,attackingF2F7 mate mateIn1 oneMove opening
0yJvM,r1b2rk1/pp3pp1/4pn2/q5N1/1b1pN2Q/8/PP1B1PPP/R4RK1 b - - 1 16,b4d2 e4f6 g7f6 h4h7,1252,kingsideAttack mate mateIn2 middlegame short
0yY6k,b1q2rk1/p3ppbp/1p3np1/6N1/P2P4/B2BP2P/5PP1/3Q1RK1 w - - 0 19,a3e7 c8b7 e3e4 b7e7,1713,advantage middlegame short
0yYGV,7k/p5pp/8/6q1/1P2pr2/PQ1P1P2/4P1KP/5R2 w - - 1 26,g2f2 e4e3 f2e1 g5e5 f1g1 f4f3 e1d1 e5a1 d1c2 a1g1,2861,crushing endgame quietMove skewer veryLong
0ydtp,r1b2q2/1p2n2k/2p3r1/4p3/2P1QnPB/PB5P/1P3P2/2K3RR w - - 3 27,e4e5 f4d3 c1b1 d3e5,1283,crushing fork middlegame short
0ymeF,r3kb1r/1pp1q3/p1npbn2/4p1N1/1P2P2p/P1N3B1/2P1BPPP/R2Q1RK1 w kq - 0 14,g3h4 h8h4 g5e6 e7e6,1038,advantage hangingPiece middlegame short
0yoTp,4k3/4P3/8/6B1/7p/4PP1P/pr6/R4K2 w - - 0 44,e3e4 b2b1 a1b1 a2b1q,979,advancedPawn crushing endgame promotion short
0yowK,k5r1/P7/2p1p3/1pn1p1q1/4P3/2P2P1Q/4N1PP/3R2K1 w - - 2 36,h3h7 g5g2,1004,endgame mate mateIn1 oneMove
0yqqc,1r2r1k1/pp3p2/7p/3p1P2/P4P1b/2B4P/6QK/8 b - - 3 32,g8h7 g2g7,829,endgame mate mateIn1 oneMove
0z0YZ,r4rk1/3Rbppp/p7/2N1pP2/8/P3B3/2b3PP/5RK1 b - - 0 20,e7f6 d7d2 c2f5 f1f5,2121,advantage middlegame short trappedPiece
0z9DA,6k1/pp3pp1/5n1p/3p4/3q4/1P1B1P2/P3QP1P/6K1 b - - 0 23,f6h5 e2e8,484,endgame mate mateIn1 oneMove
0zA2M,r1b1k2r/pp1p1p2/1qn1pBpp/2b1P3/8/2N2N2/PPP2PPP/R2QKB1R w KQkq - 1 9,f6h8 c5f2 e1d2 b6e3,933,attackingF2F7 mate mateIn2 middlegame short
0zAGH,5rk1/1p5p/2p2p2/r2pp3/5BPP/3KP3/P6R/6R1 w - - 0 23,f4h6 a5a3 d3e2 a3a2 e2f3 a2h2,1727,advantage endgame interference long skewer
0zUg3,4r3/pp2rk2/2pb4/3p2pp/3PnP2/PNB1PKP1/1P5P/R3R3 w - - 0 28,b3d2 g5g4 f3g2 e4c3 b2c3 e7e3,1667,crushing discoveredAttack long middlegame
0zXet,8/8/6p1/6R1/K1P5/pr6/k7/8 b - - 5 49,a2b2 g5g2 b2c3 g2g3 c3c4 g3b3,1597,crushing endgame long rookEndgame
0zZq9,3RbR2/pp2N2k/7p/4p1p1/4p3/7Q/P5PP/2q4K w - - 1 32,d8d1 c1d1 f8f1 d1f1,487,endgame hangingPiece mate mateIn2 short
0zdvv,r2k1b1r/ppp2Q2/2p1b3/3nq1B1/8/2N5/PPP2PPP/2KR3R b - - 6 16,d8c8 f7e8,1239,mate mateIn1 middlegame oneMove
0zqls,r1bqk2r/pppp1p1p/6p1/4p3/2B1P1n1/5Q2/PPPPKbPP/R1B3NR b kq - 1 10,f2g1 f3f7,922,attackingF2F7 mate mateIn1 middlegame oneMove
104Rr,r1bqk1nr/pppp1p1p/2n3p1/3Q4/2BpP3/8/PPP2PPP/RNB1K2R b KQkq - 1 7,g8f6 d5f7,844,attackingF2F7 mate mateIn1 oneMove opening
105jp,1r4k1/5pp1/4pn1p/1p6/5Q2/2P2N1P/1P1R1PPK/2q5 b - - 1 41,b8c8 d2d8 c8d8 f4c1,1259,crushing discoveredAttack endgame master short
108XM,r2qkb1r/ppp1pppp/2np1n2/4N3/2B1P1b1/2N5/PPPP1PPP/R1BQK2R b KQkq - 7 5,g4d1 c4f7,1192,attackingF2F7 mate mateIn1 oneMove opening
109W0,2r3k1/6pp/1p1qp2r/pPbp4/P3p1Q1/2P1P3/N4PPP/R4RK1 w - - 1 22,a1d1 d6h2,555,kingsideAttack mate mateIn1 middlegame oneMove
10EGU,5K2/5RP1/1p2k3/2pp4/r7/8/8/8 w - - 0 60,g7g8q a4a8 f8g7 a8g8,823,crushing endgame queenRookEndgame short skewer
10SfQ,2r2rk1/2p4p/Q3R3/1p1n2p1/3P4/PP2P3/5qPP/B1R3K1 w - - 3 30,g1h1 f2f1 c1f1 f8f1,755,backRankMate mate mateIn2 middlegame sacrifice short
10wwl,r2qkbnr/ppp2ppp/2n5/4p3/2B1P3/5Q1P/PPPP2P1/RNB1K2R b KQkq - 0 7,c6d4 f3f7,680,attackingF2F7 mate mateIn1 oneMove opening
10xbZ,r4rk1/pp1q1pp1/2p1bn1p/3p4/3P4/2NBP3/PP3PPP/R2Q1RK1 w - - 0 14,d1f3 e6g4 f3g3 f6h5 g3h4 g7g5 h4g4 d7g4,1610,advantage middlegame trappedPiece veryLong
10ze2,rnb1k1nr/pp3ppp/1q2p3/2bp4/3BP3/1PN5/P1P2PPP/R2QKBNR w KQkq - 1 7,d4g7 c5f2 e1d2 b6e3,975,attackingF2F7 mate mateIn2 opening short
117vO,r4rk1/1Qpq1ppp/5n2/p2p4/8/2P1PPP1/PP1N1P2/2KR3R w - - 0 16,e3e4 f8b8 b7a8 b8a8,1655,crushing middlegame short trappedPiece
11Fa6,rnbqk2r/2p2p2/1p2p1p1/p2pP2p/3Pn3/B7/PPP2PPP/R2QKBNR w KQkq - 0 11,f2f3 d8h4 g2g3 e4g3 h2g3 h4h1,1215,advantage long middlegame trappedPiece
11KEX,2rr2k1/p2n1p1p/6p1/1N6/4BP2/BP4PP/P3R3/b5K1 w - - 3 28,b5a7 a1d4 g1g2 d4a7,1460,advantage fork middlegame short
11M50,5r2/3B2k1/3N3p/p1p1P1pQ/P5P1/5p1P/3b1P1K/2r5 w - - 3 37,h2g3 c1g1 g3h2 g1g2 h2h1 g2f2 d7b5 f2e2 b5e2 f3e2 d6f5 f8f5 g4f5 e2e1q,2418,advancedPawn crushing endgame promotion veryLong
11OV8,6k1/1prq2r1/p1p1pBpQ/P1PpP3/1P1n4/7R/5PK1/8 b - - 1 46,d4f5 h6h8 g8f7 f6g7 d7e8 h3h7 e8h8 g7h8 f7e8 h7c7,2545,crushing discoveredAttack discoveredCheck exposedKing kingsideAttack middlegame quietMove skewer veryLong
11Z4U,8/4qk2/8/6RK/4p3/4Bp1P/5P2/8 b - - 0 63,f7f6 e3d4 f6f7 g5g7 f7e6 g7e7,1586,crushing endgame exposedKing long skewer
11eAp,8/4k3/3p4/3P2R1/p2KB1b1/7r/1P6/8 b - - 0 56,g4d7 g5g7 e7f8 g7d7,1311,crushing deflection endgame short skewer
11eDp,rn2r1k1/pp2q1b1/6Q1/3p4/3p4/8/PPP1NP2/R1B1K2R w KQ - 1 17,h1h7 e7e2,399,mate mateIn1 middlegame oneMove
11iRq,8/p4k1p/1p3p2/1P2qn2/P2p4/3n2P1/2RNN2P/Q5K1 w - - 0 35,d2f3 e5e3 g1h1 e3f3,1582,crushing fork middlegame short
11mkB,1r2k3/3p3p/2p1p1p1/4Pp2/pB1R4/PbP3PP/r5B1/4R2K w - - 1 33,e1e3 c6c5 b4c5 b3d5,2167,advantage master middlegame short
11nmN,8/7R/4p3/1P2k3/1r6/8/5K2/8 b - - 0 36,b4b5 h7h5 e5d4 h5b5,768,crushing endgame rookEndgame short skewer
11qzt,1r5k/pb2pQ1p/3q2p1/2p2p2/3b4/3R4/PP1B1PPP/R5K1 b - - 0 20,d4f2 g1f2 d6d3 d2c3 d3c3 b2c3,1060,crushing long middlegame sacrifice
11sCQ,r2qk2r/1pp3pp/p1nb1p2/3p1b2/3P4/PQ2PN2/1P3PPP/R1B1KB1R w KQkq - 0 11,b3d5 d6b4 a3b4 d8d5,1220,crushing discoveredAttack opening short
11tua,rnb1kb1r/ppp2ppp/8/8/Q1B4q/2P5/P2P1PPP/R1B1K1NR b KQkq - 2 8,c8d7 c4f7 e8f7 a4h4,1291,attackingF2F7 crushing discoveredAttack opening short
11vW9,7r/3nqrk1/p1b5/PpP1bRP1/1P1B3P/3Q3B/8/5RK1 b - - 0 33,e5d4 d3d4 g7g8 f5f7,1235,crushing middlegame short
123Kg,1k1r3r/1pp2p2/p1nbp2p/3p2p1/3P2R1/2PB1P2/PP1N1P1q/2K2QR1 b - - 3 18,h2h5 g1h1 h5h1 f1h1,1208,advantage middlegame short trappedPiece
12554,6k1/2n2ppp/3P4/3PpP2/4N2b/2Q1B2P/5RPK/r2q4 w - - 1 28,e4f6 g7f6 c3a1 d1a1 d6d7 a1a8,1651,advantage hangingPiece long middlegame
12Grc,2b3rk/3r4/p2b3p/1p1Q1BqP/3P4/P1N5/1PP2P2/1K1R4 b - - 0 31,d6e7 f5d7 g5d5 c3d5 c8d7 d5e7,1739,advantage long middlegame
12IPe,8/p7/8/3p4/PP1K3R/1r6/6k1/8 w - - 2 41,b4b5 b3b4 d4d5 b4h4 a4a5 h4h6,2738,crushing defensiveMove endgame long rookEndgame skewer
12RB0,1k5r/1Pqrbp2/p1N1p3/3pPbPp/P2B1p1P/1QP5/1R3P2/4R1K1 b - - 0 34,c7c6 d4a7 b8a7 b7b8q h8b8 b3b8,1046,advancedPawn attraction exposedKing long mate mateIn3 middlegame promotion queensideAttack
12Tk2,8/1P1kP3/6pp/2Bp1p2/3P4/4r3/6PK/8 b - - 0 43,d7c7 c5d6 c7d6 b7b8q,1586,advancedPawn attraction crushing deflection endgame promotion short
12V77,2k5/4rp2/p7/1ppNB1Q1/6p1/3P2P1/1Pq2K1P/8 w - - 0 36,f2e3 c2c1 e3f2 c1g5,1139,crushing endgame master short skewer
12ZKC,4k3/4bp1p/4p1pP/1N2P1P1/2pP1P2/1p3q2/8/1KQ5 b - - 4 43,f3d5 b5c7 e8d7 c7d5,755,crushing endgame fork short
12eZL,4r3/1ppb1Q2/3p2R1/p2P3p/4q1kP/8/PPP3P1/2K5 b - - 2 27,g4h4 f7f6,1260,endgame mate mateIn1 oneMove
12iY1,3rr1k1/p5pp/4Pq2/1Q3P2/2p4P/P7/1P4R1/4R1K1 b - - 0 31,f6h4 b5e5 h4d4 e5d4 d8d4 f5f6,2058,crushing endgame long pin
12kPh,rnbkr3/ppp2ppp/3b4/4N2q/2BP1pn1/2N5/PPP1Q1PP/R1B2RK1 w - - 9 11,c4f7 h5h2,944,kingsideAttack mate mateIn1 oneMove opening
12ll5,rnb2rk1/ppp3pp/4pqp1/3p4/3P4/2B1PN2/PPP2PPP/R2QK2R w KQ - 0 10,f3e5 f6f2,583,attackingF2F7 mate mateIn1 middlegame oneMove
12mFG,k2r3r/pp4p1/2p1Qnp1/2b4q/2P2B2/P1N4P/1P3PP1/R4RK1 w - - 1 19,a1d1 d8e8 e6f7 e8e7 f7e7 c5e7,2315,advantage long middlegame trappedPiece
12qoO,2kr3r/Qppq1p2/6pp/3N4/4Pbn1/3P2P1/PPP4P/R4RK1 b - - 0 20,f4e3 d5e3 d7d4 a7d4,1765,advantage middlegame short
12yUS,4rr1k/ppR3q1/7p/6pQ/4B3/4p1PP/PP4PK/8 b - - 0 28,e8e7 c7e7 g7e7 h5h6 h8g8 e4d5,1595,crushing endgame exposedKing long
131Sa,8/8/1PP1p3/4k3/4p1pP/8/r7/5K2 b - - 0 47,g4g3 b6b7 a2b2 c6c7 b2b7 c7c8q,1590,advancedPawn advantage endgame long promotion rookEndgame
137AK,5rk1/4b1p1/4pp1p/1q6/2pPBB2/r1P3QP/6P1/5RK1 b - - 3 31,g8h8 f4h6 g7h6 g3g6 f6f5 g6h6,2112,advantage long middlegame sacrifice
137Sa,1nQbk2r/r5pp/pq2pn2/4Np2/3P4/2N1P3/1P3PPP/R1B1K2R w KQk - 6 16,e1g1 a7c7 c3a4 c7c8 a4b6 d8b6,1840,advantage long opening trappedPiece
138Ut,6k1/p4ppp/2pr2b1/3p4/3P4/P4B2/5PPP/1R4K1 b - - 1 26,d6d7 b1b8 d7d8 b8d8,476,backRankMate endgame mate mateIn2 short
13BKs,r4rk1/ppp2ppp/3p1q2/2b1p3/2Q3P1/1n5P/PBbP1PBN/R3K2R w KQ - 0 15,a2b3 f6f2,838,attackingF2F7 mate mateIn1 middlegame oneMove
13OQA,7k/8/5p1p/6p1/1Q1P4/2pqPPP1/r5KP/2R1R3 w - - 1 45,g2h3 d3f5 g3g4 f5f3,1087,endgame mate mateIn2 short
13W25,r4r1k/7q/2bp1pQ1/ppp5/7N/1P1P4/P1PN2PP/5RK1 w - - 1 23,f1f6 h7h4 g6h6 h4h6,1721,advantage hangingPiece master middlegame short
13rll,1R3bk1/5pp1/2p4p/p7/2b3P1/7P/PPBBrP2/6K1 w - - 4 34,c2h7 g8h7 b8f8 e2d2,1063,crushing endgame hangingPiece short
13vk1,4r1k1/5ppp/p7/1p6/8/PN4bP/1PP2qP1/R2Q3K b - - 4 25,e8e2 d1d8 e2e8 d8e8,514,endgame mate mateIn2 short
144PB,8/4k3/1K6/2N1n1Rp/7P/8/P2r2p1/8 b - - 11 52,e7f6 c5e4 f6e6 e4d2 e5g4 d2f3,1751,crushing defensiveMove endgame fork long
14XIE,8/p7/8/kp3R2/P2p4/1P1N4/2r1r3/1K6 b - - 1 50,e2d2 f5b5 a5a6 d3b4,1651,endgame mate mateIn2 short
14aab,8/7p/4r1pk/1p6/8/P1BP3P/1PK5/8 b - - 2 36,e6e3 c3d2 g6g5 d2e3,1084,crushing endgame pin short
14fCw,8/N6r/KP6/P1k5/8/8/8/8 b - - 0 54,h7h8 b6b7 h8h6 a7c6 h6c6 a6a7 c5b5 b7b8q,1267,advancedPawn crushing endgame promotion sacrifice veryLong
14rSV,6k1/5ppp/4p3/2b1p3/p1P1P1B1/P3qP2/4r2R/4QK2 w - - 0 42,e1e2 e3g1,1495,endgame mate mateIn1 oneMove
152Sq,r2r2k1/pp3ppp/8/2b1p2q/3nB1b1/5NBP/PPP1QPP1/R4RK1 w - - 1 15,h3g4 d4e2,885,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
154S3,r4r1k/4Q1pp/2p2n2/1p2BR2/p3q3/P1P1b2P/1P4P1/5R1K b - - 1 27,a8e8 f5f6 f8g8 e7e8 e4g2 h1g2 g7f6 e8g8,2210,crushing kingsideAttack middlegame veryLong
155C9,3k2r1/ppR1R3/8/n6p/8/5KB1/2P4P/3r4 b - - 5 36,h5h4 g3h4 d1f1 f3e2,1569,crushing endgame master short
15I5x,r1bqk2r/pp3p1p/1bp5/4p3/2B1P1n1/2P2Q2/PP1N1PP1/R1B2RK1 b kq - 1 14,d8h4 f3f7 e8d8 d2f3,1271,advantage attackingF2F7 master middlegame short
15SAj,2r2rk1/pRpbbpp1/2pp3p/8/q3P3/1N1B1Q2/2P2PPP/5RK1 b - - 9 17,d7e6 f1a1 a4a1 b3a1,1493,advantage middlegame short trappedPiece
15TDB,7r/3kp3/p3p2P/4b3/2P5/1P2B1P1/P3R1KP/r7 b - - 10 33,e5d6 e3d4 e6e5 d4a1,1643,crushing endgame fork short
15lcH,1r1r2bk/2R3bp/p2p1ppB/8/1p2P3/2Q2N1P/PP3PP1/5RK1 b - - 1 23,b4c3 h6g7,846,kingsideAttack master mate mateIn1 middlegame oneMove
16Q7p,8/8/3P4/5p2/8/2R5/p1P1K1k1/r7 w - - 0 54,d6d7 a1e1 e2e1 a2a1q e1d2 a1a5,1880,advancedPawn attraction crushing endgame exposedKing fork long promotion rookEndgame
16aHy,8/8/8/3b1kR1/5P1P/8/r5PK/8 b - - 2 59,f5f4 g5d5 f4g4 d5d4,1419,advantage endgame hangingPiece short
16wkU,8/p4pk1/5pp1/8/1p6/1PpPQ2P/P1r3q1/2BKR3 b - - 1 35,c2a2 e3h6 g7g8 e1e8,895,endgame mate mateIn2 short
17178,2kr1b1r/ppp2pp1/2n1pnp1/8/1P1P4/P3BPN1/2P1NKPq/R2Q1R2 b - - 1 15,f8d6 f1h1 d6g3 e2g3 h2h1 g3h1,1591,advantage long middlegame trappedPiece
174f3,7q/ppb1k3/2n1p3/2PP4/3P2B1/P3Q1P1/1P4Kr/R3R3 w - - 0 34,g2f3 c6d4 f3e4 h8e5 e4d3 e5d5 g4e6 d4e6,2538,crushing deflection discoveredAttack discoveredCheck middlegame veryLong
17Lel,1N2r3/P7/1R3k2/3b2p1/5p2/8/3K4/8 b - - 4 65,f6f5 b6b5 e8e5 b8d7,1707,crushing endgame pin short
17Myn,3r3r/2q1kbQ1/p2p1p2/1p2p3/4PnPp/P1NB1P2/1PP4P/2R2R1K w - - 1 25,c3d5 f4d5 e4d5 d8g8 g7f7 e7f7,1467,advantage long middlegame trappedPiece
17S7d,5r1k/2p2ppp/3b1nb1/8/2NPp3/1Bq1B3/4QPPP/1R4K1 b - - 3 22,d6b4 e3d2 c3d4 d2b4,1564,advantage middlegame short skewer
17XHC,8/p1pk2bp/1p4p1/5p2/2N1K3/2P4P/PP3PP1/8 w - - 0 26,e4d5 c7c6,944,endgame mate mateIn1 oneMove
17bq7,8/8/p3r1p1/6k1/PP1q3p/5Q1P/6P1/5R1K b - - 0 51,d4b4 f3d5 g5h6 d5e6,1504,crushing endgame fork master short
17veA,r4r2/1R5k/3pq1pP/8/p3P1b1/Pp2Q1N1/1P6/1K3R2 b - - 3 36,h7h8 f1c1 f8f7 e3d4 h8h7 c1c7 a8f8 d4f2,2793,crushing exposedKing middlegame pin quietMove veryLong
17wxN,r2qkb1r/5ppp/p1p3b1/2ppP1N1/3P4/2P3Q1/P5PP/R1B2RK1 b kq - 2 13,f8e7 g5f7 e8g8 f7d8,2000,attackingF2F7 crushing fork master middlegame short
182uV,r4r2/3R4/5pk1/4p1p1/P5Pp/1P1B1P2/2P2K2/8 b - - 1 32,g6h6 d7h7,495,endgame master mate mateIn1 oneMove operaMate
18Ao5,8/8/1P5p/8/4k2P/3rp1K1/8/1R6 b - - 0 43,e3e2 g3f2 d3d1 b1b4 e4d3 b4b3 d3d2 b3b2,1612,advantage defensiveMove endgame rookEndgame veryLong
18LXc,7k/4B3/r4p1P/8/3p4/3B1K2/1p6/8 w - - 2 52,d3a6 b2b1q e7f6 h8h7,997,advancedPawn crushing endgame master promotion short
18RDL,r1bqk2r/ppp2ppp/3b4/8/2Pn2n1/1P3N2/P2NPPPP/R1BQKB1R w KQkq - 2 8,f3d4 g4e3 c1b2 e3d1,2408,advantage opening short trappedPiece
18Sqs,3r4/p1P3pk/Q4p1p/5P2/2B1q3/P1b2p1P/3p1P2/3R1KR1 w - - 0 39,c7d8q e4e1 d1e1 d2e1q,1414,advancedPawn mate mateIn2 middlegame promotion short
18U0j,q3R1k1/p2n1ppp/8/8/P7/B2r4/5PPP/4R1K1 b - - 1 23,a8e8 e1e8 d7f8 e8f8,633,endgame hangingPiece mate mateIn2 operaMate short
18isf,3k1r2/1r2q3/1n2P3/1p2Q3/3p2B1/3P3P/1PP1R1PK/8 b - - 2 34,e7c7 e6e7 c7e7 e5d4 e7d7 g4d7,1989,advancedPawn crushing exposedKing fork long middlegame
18nk1,6r1/1kp3p1/1p3p1p/1r1p4/p2P1Q1P/P2RP3/qPP2P2/2K3R1 w - - 8 30,d3c3 a2a1 c1d2 a1g1 f4c7 b7a6 c7d7 g1f2,1931,crushing endgame skewer veryLong
18qZ4,r1b1kb1N/ppp3pp/5q1n/3p4/2BnP3/8/PPPP1PPP/RNBQK2R w KQq - 0 7,c4d5 c8g4 f2f3 d4f3 g2f3 g4f3 d1f3 f6f3,1934,advantage fork opening trappedPiece veryLong
191rl,r2qkb1r/3n1ppp/p7/1p2PQ2/3P4/8/PP4PP/R1B2RK1 b kq - 0 16,f8e7 f5f7,548,attackingF2F7 mate mateIn1 middlegame oneMove
194qS,2r1k2r/5pp1/p3pnp1/1p1p4/1q1P4/2NQ1N1P/2P2PP1/2KRR3 w k - 0 17,c1d2 f6e4 e1e4 d5e4,1193,advantage middlegame pin short
197vn,4Q1k1/2p3q1/1p6/p2p4/6rP/3P2P1/1R1K4/8 b - - 2 44,g7f8 e8e6 g8h7 e6g4,1114,advantage endgame fork master masterVsMaster short
19CL4,1k2r3/2p2p2/ppq4p/2N3p1/1Q6/P3nP1P/1PP3P1/1K2R3 w - - 0 29,c5a6 b8b7 b4b3 e3c4 e1e8 c4d2 b1a2 d2b3,2489,crushing defensiveMove endgame fork sacrifice veryLong
19O0U,1r2r1k1/pp3pp1/2p1q1np/4P3/4Q3/2P3BP/P1P2PP1/1R1R2K1 w - - 3 23,d1d6 e6d6 e5d6 e8e4,1522,advantage discoveredAttack middlegame short
19OjN,5r1k/7P/1p4B1/p2Nn3/P6b/2B5/1PP4P/3q2RK b - - 3 29,f8f1 c3e5 h4f6 e5f6 f1f6 g1d1,1727,crushing exposedKing hangingPiece long middlegame
19Q9q,r1bqr1k1/4bpp1/pp1p1B1p/2pP1B1n/2P1Q1P1/1P3N1P/P4P2/RN2R1K1 b - - 0 19,e7f6 e4e8 d8e8 e1e8,1470,kingsideAttack mate mateIn2 middlegame pillsburysMate short
19T9j,8/2P4p/3B2p1/3P4/8/pkbR3P/1r4P1/2K5 w - - 0 50,c7c8q b2b1 c1b1 a3a2 b1c1 a2a1q,2060,advancedPawn attraction deflection endgame exposedKing long mate mateIn3 promotion sacrifice
19XqB,4r3/1p1r3k/2bp2p1/6Qn/p2P4/P1P3NP/1q3NP1/R4RK1 w - - 2 32,f2g4 b2g2,1373,kingsideAttack mate mateIn1 middlegame oneMove
19jMJ,8/6pk/2Q2p2/4pq2/P6r/1P4R1/1P4K1/8 b - - 0 40,h4d4 g3h3 f5h3 g2h3,932,crushing endgame short
19tWz,5k2/1pq2p2/p3pb2/P2pN2Q/1P1P1P1B/4P3/4K1P1/2r5 w - - 3 42,h4f6 c7c2 e2f3 c2d1 f3g3 d1h5,1916,crushing endgame long skewer
19wi9,4r3/1p3k1p/pb3p2/6p1/1P1p4/P2P3P/1RPBrPP1/4RK2 b - - 3 29,e2d2 e1e8 f7e8 f1e1 d2f2 e1f2,1198,crushing endgame long trappedPiece
1A9uR,8/p6p/6p1/2rk1p2/P3pP1P/1P2P3/2R2K2/8 w - - 3 34,c2c5 d5c5 f2e1 c5b4 e1d2 b4b3,1342,crushing endgame long
1AC7J,rn3rk1/pp3pp1/2p2q1p/2bPp3/2B3b1/2NP2Q1/PPP2PPP/R3K1NR w KQ - 0 10,g3g4 f6f2 e1d1 f2f1 d1d2 f1a1,1379,advantage attackingF2F7 long opening skewer
1AJqH,4r1k1/1b1N1ppp/8/pBB5/5P2/2P1n2P/P5PK/8 b - - 2 29,b7g2 d7f6 g7f6 b5e8 g2d5 c5e3,1381,capturingDefender crushing discoveredAttack endgame long
1ATPq,2r3k1/1p3p1p/6p1/pB6/3q4/NQ2b3/PP4PP/1K1R4 w - - 0 24,a3c2 d4d1,983,hangingPiece mate mateIn1 middlegame oneMove queensideAttack
1AfiA,8/1R6/1p6/1k1p1b2/3B1Pp1/1P2P3/P6r/6K1 b - - 6 41,h2a2 b7b6 b5a5 b3b4 a5a4 b6a6 a4b4 a6a2,1098,crushing endgame master skewer veryLong
1Ah3E,1r4k1/3p1Ppp/3N3q/8/5PP1/1P6/r1PKQ3/2R5 b - - 0 41,g8f8 e2e8 b8e8 f7e8q,1168,advancedPawn endgame mate mateIn2 promotion short
1Aji6,r4rk1/1Qp1q1pn/p2pp2p/4n3/P3P3/5N1P/1P3KP1/R1B1RN2 w - - 1 18,a1a3 f8b8 b7a8 b8a8,1944,advantage middlegame short trappedPiece
1Aqpq,r2q1r2/pppb3k/3p2pp/3P1n1P/2PbNB2/6N1/PP1Q2P1/R4RK1 w - - 1 19,f4e3 d4e3 d2e3 f5e3,975,crushing fork middlegame short
1B4Ps,r5r1/pb1pkp2/1p1Np2q/8/2Pp1p2/3B4/PP1Q1PPP/4RRK1 w - - 4 20,d6b7 g8g2 g1g2 f4f3 g2f3 h6d2,1972,advantage attraction discoveredAttack kingsideAttack long middlegame sacrifice
1BDDL,1rr3k1/5p1p/p5p1/1p2Q3/2p5/7P/q1PR1PP1/5RK1 b - - 6 26,a6a5 f1a1 a2a1 e5a1,1590,advantage endgame short trappedPiece
1BREu,r1bqkb1r/2p2ppp/p1np4/1p1Q4/4P3/1B6/PPP2PPP/RNB2RK1 b kq - 2 10,c8b7 d5f7,472,attackingF2F7 mate mateIn1 oneMove opening
1BZTF,r1bqk2r/2pnbppp/pp2pn2/4N3/4N3/1P6/PBPPQPPP/2KR1B1R b kq - 1 9,c8b7 e5f7 e8f7 e4g5,2202,advantage attackingF2F7 attraction opening sacrifice short
1BekJ,r3k2r/5pp1/p1p1P2p/2ppP1N1/6P1/1n1P3P/qP3QK1/7R b kq - 0 20,h6g5 f2f7 e8d8 f7d7,1074,attackingF2F7 endgame master mate mateIn2 short
1BiZU,r1b3k1/pp3pbp/8/4rp1P/8/3p2Q1/PPqB1PP1/K2R3R b - - 2 21,e5b5 d2c3 c2c3 b2c3 f5f4 g3d3,1984,advantage capturingDefender long middlegame pin
1Bow7,5rk1/7p/3q2p1/1p6/3P3P/2P1n1P1/2Q2P2/2R2BK1 w - - 2 29,f2e3 d6g3 g1h1 f8f2 c2f2 g3f2,1659,advantage endgame long
1BpWp,6k1/5p2/p5p1/3B2QP/8/3b4/5PPK/4q3 b - - 4 41,e1f2 h5g6 g8g7 g6f7 d3g6 d5e6,2642,advancedPawn crushing defensiveMove discoveredAttack discoveredCheck endgame long
1C757,4r1k1/2q2ppp/R7/2bQ4/2pn4/7P/5PP1/R6K b - - 0 29,c7e7 a6a8 d4e6 a8e8 e7e8 a1a8 e8a8 d5a8,1318,advantage clearance middlegame pin veryLong
